step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,total_tokens,grad_norm,timestamp
0,12.007951,N/A,N/A,2.50e-07,0.00,20480,N/A,2025-07-26 16:21:32
634,7.290362,N/A,N/A,5.00e-05,31750.32,1277417587088288014779895542718082878615703586961980134554997371610758162276292573792305152,13004800,N/A,2025-07-26 21:17:38
635,5.305817,N/A,N/A,5.00e-05,31749.43,1277417587088288014779895542718082878615703586961980134554997371610758162276292573792305152,13025280,N/A,2025-07-26 21:17:38
636,6.257404,N/A,N/A,5.00e-05,31741.17,2554835174176576029559791085436165757231407173923960269109994743221516324552585147584610304,13045760,N/A,2025-07-26 21:17:39
637,4.489010,N/A,N/A,5.00e-05,31771.68,2554835174176576029559791085436165757231407173923960269109994743221516324552585147584610304,13066240,N/A,2025-07-26 21:17:40
638,5.491335,N/A,N/A,5.00e-05,31789.26,2554835174176576029559791085436165757231407173923960269109994743221516324552585147584610304,13086720,N/A,2025-07-26 21:17:40
639,6.022768,N/A,N/A,5.00e-05,31874.18,2554835174176576029559791085436165757231407173923960269109994743221516324552585147584610304,13107200,N/A,2025-07-26 21:17:41
640,6.180233,N/A,N/A,5.00e-05,31606.19,5109670348353152059119582170872331514462814347847920538219989486443032649105170295169220608,13127680,1.0000,2025-07-26 21:17:42
641,5.701564,N/A,N/A,5.00e-05,31605.05,5109670348353152059119582170872331514462814347847920538219989486443032649105170295169220608,13148160,N/A,2025-07-26 21:17:43
642,6.533735,N/A,N/A,5.00e-05,31618.08,5109670348353152059119582170872331514462814347847920538219989486443032649105170295169220608,13168640,N/A,2025-07-26 21:17:43
643,7.214725,N/A,N/A,5.00e-05,31614.54,10219340696706304118239164341744663028925628695695841076439978972886065298210340590338441216,13189120,N/A,2025-07-26 21:17:44
644,5.997019,N/A,N/A,5.00e-05,31612.15,20438681393412608236478328683489326057851257391391682152879957945772130596420681180676882432,13209600,N/A,2025-07-26 21:17:45
645,5.766362,N/A,N/A,5.00e-05,31632.12,20438681393412608236478328683489326057851257391391682152879957945772130596420681180676882432,13230080,N/A,2025-07-26 21:17:45
646,4.705297,N/A,N/A,5.00e-05,31603.84,40877362786825216472956657366978652115702514782783364305759915891544261192841362361353764864,13250560,N/A,2025-07-26 21:17:46
647,6.180275,N/A,N/A,5.00e-05,31539.46,81754725573650432945913314733957304231405029565566728611519831783088522385682724722707529728,13271040,N/A,2025-07-26 21:17:47
648,6.864079,N/A,N/A,5.00e-05,31560.34,81754725573650432945913314733957304231405029565566728611519831783088522385682724722707529728,13291520,N/A,2025-07-26 21:17:48
649,5.541255,N/A,N/A,5.00e-05,31817.91,81754725573650432945913314733957304231405029565566728611519831783088522385682724722707529728,13312000,N/A,2025-07-26 21:17:48
650,6.313933,N/A,N/A,5.00e-05,31700.63,163509451147300865891826629467914608462810059131133457223039663566177044771365449445415059456,13332480,0.9110,2025-07-26 21:17:49
651,6.214584,N/A,N/A,5.00e-05,31686.88,327018902294601731783653258935829216925620118262266914446079327132354089542730898890830118912,13352960,N/A,2025-07-26 21:17:50
652,5.957876,N/A,N/A,5.00e-05,31673.91,654037804589203463567306517871658433851240236524533828892158654264708179085461797781660237824,13373440,N/A,2025-07-26 21:17:51
653,6.099019,N/A,N/A,5.00e-05,31659.36,1308075609178406927134613035743316867702480473049067657784317308529416358170923595563320475648,13393920,N/A,2025-07-26 21:17:51
654,6.699689,N/A,N/A,5.00e-05,31644.34,2616151218356813854269226071486633735404960946098135315568634617058832716341847191126640951296,13414400,N/A,2025-07-26 21:17:52
655,7.755007,N/A,N/A,5.00e-05,31645.76,2616151218356813854269226071486633735404960946098135315568634617058832716341847191126640951296,13434880,N/A,2025-07-26 21:17:53
656,5.726011,N/A,N/A,5.00e-05,31673.41,2616151218356813854269226071486633735404960946098135315568634617058832716341847191126640951296,13455360,N/A,2025-07-26 21:17:53
657,5.852714,N/A,N/A,5.00e-05,31699.10,2616151218356813854269226071486633735404960946098135315568634617058832716341847191126640951296,13475840,N/A,2025-07-26 21:17:54
658,5.760734,N/A,N/A,5.00e-05,31721.58,2616151218356813854269226071486633735404960946098135315568634617058832716341847191126640951296,13496320,N/A,2025-07-26 21:17:55
659,6.346794,N/A,N/A,5.00e-05,31836.97,2616151218356813854269226071486633735404960946098135315568634617058832716341847191126640951296,13516800,N/A,2025-07-26 21:17:56
660,4.820523,N/A,N/A,5.00e-05,31748.13,5232302436713627708538452142973267470809921892196270631137269234117665432683694382253281902592,13537280,1.0000,2025-07-26 21:17:56
661,6.000354,N/A,N/A,5.00e-05,31717.99,10464604873427255417076904285946534941619843784392541262274538468235330865367388764506563805184,13557760,N/A,2025-07-26 21:17:57
662,4.882371,N/A,N/A,5.00e-05,31728.47,10464604873427255417076904285946534941619843784392541262274538468235330865367388764506563805184,13578240,N/A,2025-07-26 21:17:58
663,5.365305,N/A,N/A,5.00e-05,31729.52,10464604873427255417076904285946534941619843784392541262274538468235330865367388764506563805184,13598720,N/A,2025-07-26 21:17:58
664,5.297669,N/A,N/A,5.00e-05,31703.77,20929209746854510834153808571893069883239687568785082524549076936470661730734777529013127610368,13619200,N/A,2025-07-26 21:17:59
665,6.849390,N/A,N/A,5.00e-05,31717.89,20929209746854510834153808571893069883239687568785082524549076936470661730734777529013127610368,13639680,N/A,2025-07-26 21:18:00
666,6.301183,N/A,N/A,5.00e-05,31686.09,41858419493709021668307617143786139766479375137570165049098153872941323461469555058026255220736,13660160,N/A,2025-07-26 21:18:01
667,6.156543,N/A,N/A,5.00e-05,31653.88,83716838987418043336615234287572279532958750275140330098196307745882646922939110116052510441472,13680640,N/A,2025-07-26 21:18:01
668,5.941756,N/A,N/A,5.00e-05,31677.00,83716838987418043336615234287572279532958750275140330098196307745882646922939110116052510441472,13701120,N/A,2025-07-26 21:18:02
669,6.452583,N/A,N/A,5.00e-05,31674.27,83716838987418043336615234287572279532958750275140330098196307745882646922939110116052510441472,13721600,N/A,2025-07-26 21:18:03
670,5.734791,N/A,N/A,5.00e-05,31590.88,167433677974836086673230468575144559065917500550280660196392615491765293845878220232105020882944,13742080,1.0000,2025-07-26 21:18:03
671,7.100274,N/A,N/A,5.00e-05,31565.81,334867355949672173346460937150289118131835001100561320392785230983530587691756440464210041765888,13762560,N/A,2025-07-26 21:18:04
672,5.826841,N/A,N/A,5.00e-05,31552.68,669734711899344346692921874300578236263670002201122640785570461967061175383512880928420083531776,13783040,N/A,2025-07-26 21:18:05
673,6.153227,N/A,N/A,5.00e-05,31577.62,669734711899344346692921874300578236263670002201122640785570461967061175383512880928420083531776,13803520,N/A,2025-07-26 21:18:06
674,4.478503,N/A,N/A,5.00e-05,31573.90,1339469423798688693385843748601156472527340004402245281571140923934122350767025761856840167063552,13824000,N/A,2025-07-26 21:18:06
675,5.076555,N/A,N/A,5.00e-05,31584.86,1339469423798688693385843748601156472527340004402245281571140923934122350767025761856840167063552,13844480,N/A,2025-07-26 21:18:07
676,5.908778,N/A,N/A,5.00e-05,31607.59,1339469423798688693385843748601156472527340004402245281571140923934122350767025761856840167063552,13864960,N/A,2025-07-26 21:18:08
677,5.235487,N/A,N/A,5.00e-05,31589.59,2678938847597377386771687497202312945054680008804490563142281847868244701534051523713680334127104,13885440,N/A,2025-07-26 21:18:08
678,6.347931,N/A,N/A,5.00e-05,31697.11,2678938847597377386771687497202312945054680008804490563142281847868244701534051523713680334127104,13905920,N/A,2025-07-26 21:18:09
679,5.529098,N/A,N/A,5.00e-05,31818.04,2678938847597377386771687497202312945054680008804490563142281847868244701534051523713680334127104,13926400,N/A,2025-07-26 21:18:10
680,5.520902,N/A,N/A,5.00e-05,31714.69,5357877695194754773543374994404625890109360017608981126284563695736489403068103047427360668254208,13946880,0.8808,2025-07-26 21:18:11
681,5.228229,N/A,N/A,5.00e-05,31740.07,5357877695194754773543374994404625890109360017608981126284563695736489403068103047427360668254208,13967360,N/A,2025-07-26 21:18:11
682,5.974619,N/A,N/A,5.00e-05,31740.27,5357877695194754773543374994404625890109360017608981126284563695736489403068103047427360668254208,13987840,N/A,2025-07-26 21:18:12
683,5.611368,N/A,N/A,5.00e-05,31721.95,10715755390389509547086749988809251780218720035217962252569127391472978806136206094854721336508416,14008320,N/A,2025-07-26 21:18:13
684,6.157856,N/A,N/A,5.00e-05,31572.56,21431510780779019094173499977618503560437440070435924505138254782945957612272412189709442673016832,14028800,N/A,2025-07-26 21:18:14
685,6.099682,N/A,N/A,5.00e-05,31550.40,42863021561558038188346999955237007120874880140871849010276509565891915224544824379418885346033664,14049280,N/A,2025-07-26 21:18:14
686,6.644234,N/A,N/A,5.00e-05,31539.62,85726043123116076376693999910474014241749760281743698020553019131783830449089648758837770692067328,14069760,N/A,2025-07-26 21:18:15
687,5.793765,N/A,N/A,5.00e-05,31512.14,171452086246232152753387999820948028483499520563487396041106038263567660898179297517675541384134656,14090240,N/A,2025-07-26 21:18:16
688,4.884723,N/A,N/A,5.00e-05,31498.74,342904172492464305506775999641896056966999041126974792082212076527135321796358595035351082768269312,14110720,N/A,2025-07-26 21:18:16
689,4.605027,N/A,N/A,5.00e-05,31360.48,685808344984928611013551999283792113933998082253949584164424153054270643592717190070702165536538624,14131200,N/A,2025-07-26 21:18:17
690,6.260305,N/A,N/A,5.00e-05,31248.04,1371616689969857222027103998567584227867996164507899168328848306108541287185434380141404331073077248,14151680,0.8096,2025-07-26 21:18:18
691,5.900813,N/A,N/A,5.00e-05,31249.23,1371616689969857222027103998567584227867996164507899168328848306108541287185434380141404331073077248,14172160,N/A,2025-07-26 21:18:19
692,6.082340,N/A,N/A,5.00e-05,31269.03,1371616689969857222027103998567584227867996164507899168328848306108541287185434380141404331073077248,14192640,N/A,2025-07-26 21:18:19
693,5.569738,N/A,N/A,5.00e-05,31388.86,1371616689969857222027103998567584227867996164507899168328848306108541287185434380141404331073077248,14213120,N/A,2025-07-26 21:18:20
694,5.585672,N/A,N/A,5.00e-05,31310.60,2743233379939714444054207997135168455735992329015798336657696612217082574370868760282808662146154496,14233600,N/A,2025-07-26 21:18:21
695,6.297406,N/A,N/A,5.00e-05,31335.32,2743233379939714444054207997135168455735992329015798336657696612217082574370868760282808662146154496,14254080,N/A,2025-07-26 21:18:22
696,6.198120,N/A,N/A,5.00e-05,31352.39,2743233379939714444054207997135168455735992329015798336657696612217082574370868760282808662146154496,14274560,N/A,2025-07-26 21:18:22
697,5.322485,N/A,N/A,5.00e-05,31128.76,5486466759879428888108415994270336911471984658031596673315393224434165148741737520565617324292308992,14295040,N/A,2025-07-26 21:18:23
698,6.106034,N/A,N/A,5.00e-05,31385.98,5486466759879428888108415994270336911471984658031596673315393224434165148741737520565617324292308992,14315520,N/A,2025-07-26 21:18:24
699,7.020246,N/A,N/A,5.00e-05,31475.39,5486466759879428888108415994270336911471984658031596673315393224434165148741737520565617324292308992,14336000,N/A,2025-07-26 21:18:24
700,5.728942,N/A,N/A,5.00e-05,31268.46,10972933519758857776216831988540673822943969316063193346630786448868330297483475041131234648584617984,14356480,1.0000,2025-07-26 21:18:25
701,4.826696,N/A,N/A,5.00e-05,23518.09,21945867039517715552433663977081347645887938632126386693261572897736660594966950082262469297169235968,14376960,N/A,2025-07-26 21:18:28
702,6.346574,N/A,N/A,5.00e-05,23541.65,21945867039517715552433663977081347645887938632126386693261572897736660594966950082262469297169235968,14397440,N/A,2025-07-26 21:18:29
703,6.462395,N/A,N/A,5.00e-05,23599.21,21945867039517715552433663977081347645887938632126386693261572897736660594966950082262469297169235968,14417920,N/A,2025-07-26 21:18:29
704,6.344388,N/A,N/A,5.00e-05,23600.02,21945867039517715552433663977081347645887938632126386693261572897736660594966950082262469297169235968,14438400,N/A,2025-07-26 21:18:30
705,5.597836,N/A,N/A,5.00e-05,23601.22,21945867039517715552433663977081347645887938632126386693261572897736660594966950082262469297169235968,14458880,N/A,2025-07-26 21:18:31
706,6.116276,N/A,N/A,5.00e-05,23741.68,21945867039517715552433663977081347645887938632126386693261572897736660594966950082262469297169235968,14479360,N/A,2025-07-26 21:18:32
707,5.819534,N/A,N/A,5.00e-05,23734.68,43891734079035431104867327954162695291775877264252773386523145795473321189933900164524938594338471936,14499840,N/A,2025-07-26 21:18:32
708,5.282689,N/A,N/A,5.00e-05,23746.89,43891734079035431104867327954162695291775877264252773386523145795473321189933900164524938594338471936,14520320,N/A,2025-07-26 21:18:33
709,6.250437,N/A,N/A,5.00e-05,23872.41,43891734079035431104867327954162695291775877264252773386523145795473321189933900164524938594338471936,14540800,N/A,2025-07-26 21:18:34
710,6.604213,N/A,N/A,5.00e-05,31778.63,43891734079035431104867327954162695291775877264252773386523145795473321189933900164524938594338471936,14561280,1.0000,2025-07-26 21:18:34
711,6.245017,N/A,N/A,5.00e-05,31762.95,87783468158070862209734655908325390583551754528505546773046291590946642379867800329049877188676943872,14581760,N/A,2025-07-26 21:18:35
712,4.779300,N/A,N/A,5.00e-05,31738.91,175566936316141724419469311816650781167103509057011093546092583181893284759735600658099754377353887744,14602240,N/A,2025-07-26 21:18:36
713,5.764506,N/A,N/A,5.00e-05,31731.80,351133872632283448838938623633301562334207018114022187092185166363786569519471201316199508754707775488,14622720,N/A,2025-07-26 21:18:37
714,4.877059,N/A,N/A,5.00e-05,31720.34,702267745264566897677877247266603124668414036228044374184370332727573139038942402632399017509415550976,14643200,N/A,2025-07-26 21:18:37
715,6.292262,N/A,N/A,5.00e-05,31697.60,1404535490529133795355754494533206249336828072456088748368740665455146278077884805264798035018831101952,14663680,N/A,2025-07-26 21:18:38
716,6.614673,N/A,N/A,5.00e-05,31741.70,1404535490529133795355754494533206249336828072456088748368740665455146278077884805264798035018831101952,14684160,N/A,2025-07-26 21:18:39
717,4.731394,N/A,N/A,5.00e-05,31743.65,1404535490529133795355754494533206249336828072456088748368740665455146278077884805264798035018831101952,14704640,N/A,2025-07-26 21:18:39
718,5.444483,N/A,N/A,5.00e-05,31722.76,2809070981058267590711508989066412498673656144912177496737481330910292556155769610529596070037662203904,14725120,N/A,2025-07-26 21:18:40
719,7.089422,N/A,N/A,5.00e-05,31710.07,5618141962116535181423017978132824997347312289824354993474962661820585112311539221059192140075324407808,14745600,N/A,2025-07-26 21:18:41
720,6.025137,N/A,N/A,5.00e-05,31577.21,11236283924233070362846035956265649994694624579648709986949925323641170224623078442118384280150648815616,14766080,1.0000,2025-07-26 21:18:42
721,5.998104,N/A,N/A,5.00e-05,31583.74,11236283924233070362846035956265649994694624579648709986949925323641170224623078442118384280150648815616,14786560,N/A,2025-07-26 21:18:42
722,6.437998,N/A,N/A,5.00e-05,31568.47,22472567848466140725692071912531299989389249159297419973899850647282340449246156884236768560301297631232,14807040,N/A,2025-07-26 21:18:43
723,6.259397,N/A,N/A,5.00e-05,31580.63,22472567848466140725692071912531299989389249159297419973899850647282340449246156884236768560301297631232,14827520,N/A,2025-07-26 21:18:44
724,5.115347,N/A,N/A,5.00e-05,31593.60,22472567848466140725692071912531299989389249159297419973899850647282340449246156884236768560301297631232,14848000,N/A,2025-07-26 21:18:45
725,6.950385,N/A,N/A,5.00e-05,31541.75,44945135696932281451384143825062599978778498318594839947799701294564680898492313768473537120602595262464,14868480,N/A,2025-07-26 21:18:45
726,5.945763,N/A,N/A,5.00e-05,31538.06,89890271393864562902768287650125199957556996637189679895599402589129361796984627536947074241205190524928,14888960,N/A,2025-07-26 21:18:46
727,6.010868,N/A,N/A,5.00e-05,31548.18,89890271393864562902768287650125199957556996637189679895599402589129361796984627536947074241205190524928,14909440,N/A,2025-07-26 21:18:47
728,5.474069,N/A,N/A,5.00e-05,31669.85,89890271393864562902768287650125199957556996637189679895599402589129361796984627536947074241205190524928,14929920,N/A,2025-07-26 21:18:47
729,5.906889,N/A,N/A,5.00e-05,31806.21,89890271393864562902768287650125199957556996637189679895599402589129361796984627536947074241205190524928,14950400,N/A,2025-07-26 21:18:48
730,5.766700,N/A,N/A,5.00e-05,31606.75,179780542787729125805536575300250399915113993274379359791198805178258723593969255073894148482410381049856,14970880,0.9281,2025-07-26 21:18:49
731,4.551373,N/A,N/A,5.00e-05,31636.73,179780542787729125805536575300250399915113993274379359791198805178258723593969255073894148482410381049856,14991360,N/A,2025-07-26 21:18:50
732,5.828247,N/A,N/A,5.00e-05,31656.54,179780542787729125805536575300250399915113993274379359791198805178258723593969255073894148482410381049856,15011840,N/A,2025-07-26 21:18:50
733,5.968530,N/A,N/A,5.00e-05,31646.61,359561085575458251611073150600500799830227986548758719582397610356517447187938510147788296964820762099712,15032320,N/A,2025-07-26 21:18:51
734,5.939312,N/A,N/A,5.00e-05,31686.75,359561085575458251611073150600500799830227986548758719582397610356517447187938510147788296964820762099712,15052800,N/A,2025-07-26 21:18:52
735,6.623975,N/A,N/A,5.00e-05,31592.64,719122171150916503222146301201001599660455973097517439164795220713034894375877020295576593929641524199424,15073280,N/A,2025-07-26 21:18:52
736,5.855114,N/A,N/A,5.00e-05,31587.30,1438244342301833006444292602402003199320911946195034878329590441426069788751754040591153187859283048398848,15093760,N/A,2025-07-26 21:18:53
737,4.580304,N/A,N/A,5.00e-05,31603.71,1438244342301833006444292602402003199320911946195034878329590441426069788751754040591153187859283048398848,15114240,N/A,2025-07-26 21:18:54
738,5.453146,N/A,N/A,5.00e-05,31592.74,2876488684603666012888585204804006398641823892390069756659180882852139577503508081182306375718566096797696,15134720,N/A,2025-07-26 21:18:55
739,6.134048,N/A,N/A,5.00e-05,31797.55,2876488684603666012888585204804006398641823892390069756659180882852139577503508081182306375718566096797696,15155200,N/A,2025-07-26 21:18:55
740,5.122607,N/A,N/A,5.00e-05,31676.89,5752977369207332025777170409608012797283647784780139513318361765704279155007016162364612751437132193595392,15175680,1.0000,2025-07-26 21:18:56
741,5.387248,N/A,N/A,5.00e-05,31648.18,11505954738414664051554340819216025594567295569560279026636723531408558310014032324729225502874264387190784,15196160,N/A,2025-07-26 21:18:57
742,5.301425,N/A,N/A,5.00e-05,31661.23,11505954738414664051554340819216025594567295569560279026636723531408558310014032324729225502874264387190784,15216640,N/A,2025-07-26 21:18:57
743,4.500272,N/A,N/A,5.00e-05,31679.76,11505954738414664051554340819216025594567295569560279026636723531408558310014032324729225502874264387190784,15237120,N/A,2025-07-26 21:18:58
744,5.199697,N/A,N/A,5.00e-05,31770.72,11505954738414664051554340819216025594567295569560279026636723531408558310014032324729225502874264387190784,15257600,N/A,2025-07-26 21:18:59
745,5.091527,N/A,N/A,5.00e-05,31748.17,23011909476829328103108681638432051189134591139120558053273447062817116620028064649458451005748528774381568,15278080,N/A,2025-07-26 21:19:00
746,6.545100,N/A,N/A,5.00e-05,31757.74,23011909476829328103108681638432051189134591139120558053273447062817116620028064649458451005748528774381568,15298560,N/A,2025-07-26 21:19:00
747,6.811846,N/A,N/A,5.00e-05,31789.44,23011909476829328103108681638432051189134591139120558053273447062817116620028064649458451005748528774381568,15319040,N/A,2025-07-26 21:19:01
748,4.995982,N/A,N/A,5.00e-05,31795.02,23011909476829328103108681638432051189134591139120558053273447062817116620028064649458451005748528774381568,15339520,N/A,2025-07-26 21:19:02
749,6.281844,N/A,N/A,5.00e-05,31829.66,23011909476829328103108681638432051189134591139120558053273447062817116620028064649458451005748528774381568,15360000,N/A,2025-07-26 21:19:02
750,6.879770,N/A,N/A,5.00e-05,31590.56,46023818953658656206217363276864102378269182278241116106546894125634233240056129298916902011497057548763136,15380480,0.9785,2025-07-26 21:19:03
751,6.562162,N/A,N/A,5.00e-05,31592.23,46023818953658656206217363276864102378269182278241116106546894125634233240056129298916902011497057548763136,15400960,N/A,2025-07-26 21:19:04
752,5.643525,N/A,N/A,5.00e-05,31564.70,92047637907317312412434726553728204756538364556482232213093788251268466480112258597833804022994115097526272,15421440,N/A,2025-07-26 21:19:05
753,6.128705,N/A,N/A,5.00e-05,31560.15,184095275814634624824869453107456409513076729112964464426187576502536932960224517195667608045988230195052544,15441920,N/A,2025-07-26 21:19:05
754,5.831264,N/A,N/A,5.00e-05,31370.56,368190551629269249649738906214912819026153458225928928852375153005073865920449034391335216091976460390105088,15462400,N/A,2025-07-26 21:19:06
755,6.051553,N/A,N/A,5.00e-05,31357.99,736381103258538499299477812429825638052306916451857857704750306010147731840898068782670432183952920780210176,15482880,N/A,2025-07-26 21:19:07
756,5.915880,N/A,N/A,5.00e-05,31360.98,736381103258538499299477812429825638052306916451857857704750306010147731840898068782670432183952920780210176,15503360,N/A,2025-07-26 21:19:08
757,6.306084,N/A,N/A,5.00e-05,31354.92,1472762206517076998598955624859651276104613832903715715409500612020295463681796137565340864367905841560420352,15523840,N/A,2025-07-26 21:19:08
758,5.418259,N/A,N/A,5.00e-05,31406.14,1472762206517076998598955624859651276104613832903715715409500612020295463681796137565340864367905841560420352,15544320,N/A,2025-07-26 21:19:09
759,5.938946,N/A,N/A,5.00e-05,31557.59,1472762206517076998598955624859651276104613832903715715409500612020295463681796137565340864367905841560420352,15564800,N/A,2025-07-26 21:19:10
760,5.588372,N/A,N/A,5.00e-05,31464.46,2945524413034153997197911249719302552209227665807431430819001224040590927363592275130681728735811683120840704,15585280,0.9736,2025-07-26 21:19:10
761,6.501131,N/A,N/A,5.00e-05,31470.32,2945524413034153997197911249719302552209227665807431430819001224040590927363592275130681728735811683120840704,15605760,N/A,2025-07-26 21:19:11
762,4.586270,N/A,N/A,5.00e-05,31500.35,2945524413034153997197911249719302552209227665807431430819001224040590927363592275130681728735811683120840704,15626240,N/A,2025-07-26 21:19:12
763,5.854997,N/A,N/A,5.00e-05,31718.21,2945524413034153997197911249719302552209227665807431430819001224040590927363592275130681728735811683120840704,15646720,N/A,2025-07-26 21:19:13
764,5.356848,N/A,N/A,5.00e-05,31716.73,2945524413034153997197911249719302552209227665807431430819001224040590927363592275130681728735811683120840704,15667200,N/A,2025-07-26 21:19:13
765,5.723383,N/A,N/A,5.00e-05,31703.57,5891048826068307994395822499438605104418455331614862861638002448081181854727184550261363457471623366241681408,15687680,N/A,2025-07-26 21:19:14
766,5.876053,N/A,N/A,5.00e-05,31721.81,5891048826068307994395822499438605104418455331614862861638002448081181854727184550261363457471623366241681408,15708160,N/A,2025-07-26 21:19:15
767,5.280741,N/A,N/A,5.00e-05,31733.05,5891048826068307994395822499438605104418455331614862861638002448081181854727184550261363457471623366241681408,15728640,N/A,2025-07-26 21:19:15
768,5.870430,N/A,N/A,5.00e-05,31779.56,5891048826068307994395822499438605104418455331614862861638002448081181854727184550261363457471623366241681408,15749120,N/A,2025-07-26 21:19:16
769,6.366861,N/A,N/A,5.00e-05,31874.74,5891048826068307994395822499438605104418455331614862861638002448081181854727184550261363457471623366241681408,15769600,N/A,2025-07-26 21:19:17
770,5.748780,N/A,N/A,5.00e-05,31744.05,11782097652136615988791644998877210208836910663229725723276004896162363709454369100522726914943246732483362816,15790080,1.0000,2025-07-26 21:19:18
771,5.516530,N/A,N/A,5.00e-05,31721.77,23564195304273231977583289997754420417673821326459451446552009792324727418908738201045453829886493464966725632,15810560,N/A,2025-07-26 21:19:18
772,6.929394,N/A,N/A,5.00e-05,31697.90,47128390608546463955166579995508840835347642652918902893104019584649454837817476402090907659772986929933451264,15831040,N/A,2025-07-26 21:19:19
773,6.045981,N/A,N/A,5.00e-05,31695.80,47128390608546463955166579995508840835347642652918902893104019584649454837817476402090907659772986929933451264,15851520,N/A,2025-07-26 21:19:20
774,5.470284,N/A,N/A,5.00e-05,31678.48,94256781217092927910333159991017681670695285305837805786208039169298909675634952804181815319545973859866902528,15872000,N/A,2025-07-26 21:19:21
775,5.017371,N/A,N/A,5.00e-05,31648.89,188513562434185855820666319982035363341390570611675611572416078338597819351269905608363630639091947719733805056,15892480,N/A,2025-07-26 21:19:21
776,6.029419,N/A,N/A,5.00e-05,31660.41,188513562434185855820666319982035363341390570611675611572416078338597819351269905608363630639091947719733805056,15912960,N/A,2025-07-26 21:19:22
777,6.262084,N/A,N/A,5.00e-05,31705.86,188513562434185855820666319982035363341390570611675611572416078338597819351269905608363630639091947719733805056,15933440,N/A,2025-07-26 21:19:23
778,5.810870,N/A,N/A,5.00e-05,31704.62,377027124868371711641332639964070726682781141223351223144832156677195638702539811216727261278183895439467610112,15953920,N/A,2025-07-26 21:19:23
779,5.437479,N/A,N/A,5.00e-05,31813.09,377027124868371711641332639964070726682781141223351223144832156677195638702539811216727261278183895439467610112,15974400,N/A,2025-07-26 21:19:24
780,6.207504,N/A,N/A,5.00e-05,31622.67,754054249736743423282665279928141453365562282446702446289664313354391277405079622433454522556367790878935220224,15994880,0.9810,2025-07-26 21:19:25
781,6.911429,N/A,N/A,5.00e-05,31380.68,1508108499473486846565330559856282906731124564893404892579328626708782554810159244866909045112735581757870440448,16015360,N/A,2025-07-26 21:19:26
782,5.048644,N/A,N/A,5.00e-05,31379.47,1508108499473486846565330559856282906731124564893404892579328626708782554810159244866909045112735581757870440448,16035840,N/A,2025-07-26 21:19:26
783,5.060627,N/A,N/A,5.00e-05,31400.96,1508108499473486846565330559856282906731124564893404892579328626708782554810159244866909045112735581757870440448,16056320,N/A,2025-07-26 21:19:27
784,5.230605,N/A,N/A,5.00e-05,31401.09,1508108499473486846565330559856282906731124564893404892579328626708782554810159244866909045112735581757870440448,16076800,N/A,2025-07-26 21:19:28
785,5.899123,N/A,N/A,5.00e-05,31405.19,1508108499473486846565330559856282906731124564893404892579328626708782554810159244866909045112735581757870440448,16097280,N/A,2025-07-26 21:19:28
786,4.876361,N/A,N/A,5.00e-05,31375.47,3016216998946973693130661119712565813462249129786809785158657253417565109620318489733818090225471163515740880896,16117760,N/A,2025-07-26 21:19:29
787,5.597801,N/A,N/A,5.00e-05,31364.55,6032433997893947386261322239425131626924498259573619570317314506835130219240636979467636180450942327031481761792,16138240,N/A,2025-07-26 21:19:30
788,5.853222,N/A,N/A,5.00e-05,31313.48,12064867995787894772522644478850263253848996519147239140634629013670260438481273958935272360901884654062963523584,16158720,N/A,2025-07-26 21:19:31
789,6.699457,N/A,N/A,5.00e-05,31401.21,12064867995787894772522644478850263253848996519147239140634629013670260438481273958935272360901884654062963523584,16179200,N/A,2025-07-26 21:19:31
790,5.899464,N/A,N/A,5.00e-05,31540.73,12064867995787894772522644478850263253848996519147239140634629013670260438481273958935272360901884654062963523584,16199680,1.0000,2025-07-26 21:19:32
791,5.269580,N/A,N/A,5.00e-05,31564.88,12064867995787894772522644478850263253848996519147239140634629013670260438481273958935272360901884654062963523584,16220160,N/A,2025-07-26 21:19:33
792,6.284306,N/A,N/A,5.00e-05,31559.54,24129735991575789545045288957700526507697993038294478281269258027340520876962547917870544721803769308125927047168,16240640,N/A,2025-07-26 21:19:34
793,6.043712,N/A,N/A,5.00e-05,31577.62,24129735991575789545045288957700526507697993038294478281269258027340520876962547917870544721803769308125927047168,16261120,N/A,2025-07-26 21:19:34
794,5.947704,N/A,N/A,5.00e-05,31533.96,48259471983151579090090577915401053015395986076588956562538516054681041753925095835741089443607538616251854094336,16281600,N/A,2025-07-26 21:19:35
795,6.485617,N/A,N/A,5.00e-05,31567.87,48259471983151579090090577915401053015395986076588956562538516054681041753925095835741089443607538616251854094336,16302080,N/A,2025-07-26 21:19:36
796,5.733518,N/A,N/A,5.00e-05,31583.76,48259471983151579090090577915401053015395986076588956562538516054681041753925095835741089443607538616251854094336,16322560,N/A,2025-07-26 21:19:36
797,4.889544,N/A,N/A,5.00e-05,31626.81,48259471983151579090090577915401053015395986076588956562538516054681041753925095835741089443607538616251854094336,16343040,N/A,2025-07-26 21:19:37
798,6.185960,N/A,N/A,5.00e-05,31727.29,48259471983151579090090577915401053015395986076588956562538516054681041753925095835741089443607538616251854094336,16363520,N/A,2025-07-26 21:19:38
799,5.952285,N/A,N/A,5.00e-05,31837.28,48259471983151579090090577915401053015395986076588956562538516054681041753925095835741089443607538616251854094336,16384000,N/A,2025-07-26 21:19:39
