step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,tokens_per_sec_per_M_params,total_tokens,grad_norm,timestamp
6108,0.347558,0.282690,1.334550,4.42e-04,11627.73,32.73,50044928,N/A,2025-08-03 20:23:22
6109,0.184330,0.282690,1.334550,4.42e-04,11673.03,32.86,50053120,N/A,2025-08-03 20:23:23
6110,0.223571,0.282690,1.334550,4.42e-04,27067.80,76.19,50061312,0.4388,2025-08-03 20:23:23
6111,0.225852,0.282690,1.334550,4.42e-04,27053.73,76.15,50069504,N/A,2025-08-03 20:23:23
6112,0.231134,0.282690,1.334550,4.42e-04,27048.85,76.14,50077696,N/A,2025-08-03 20:23:24
6113,0.185642,0.282690,1.334550,4.42e-04,26959.58,75.89,50085888,N/A,2025-08-03 20:23:24
6114,0.138472,0.282690,1.334550,4.42e-04,26945.89,75.85,50094080,N/A,2025-08-03 20:23:24
6115,0.138313,0.282690,1.334550,4.42e-04,26956.60,75.88,50102272,N/A,2025-08-03 20:23:25
6116,0.415920,0.282690,1.334550,4.42e-04,26993.78,75.98,50110464,N/A,2025-08-03 20:23:25
6117,0.331389,0.282690,1.334550,4.42e-04,26896.66,75.71,50118656,N/A,2025-08-03 20:23:25
6118,0.229509,0.282690,1.334550,4.42e-04,26938.88,75.83,50126848,N/A,2025-08-03 20:23:26
6119,0.259920,0.282690,1.334550,4.42e-04,27204.06,76.57,50135040,N/A,2025-08-03 20:23:26
6120,0.197803,0.282690,1.334550,4.42e-04,26742.38,75.27,50143232,0.5500,2025-08-03 20:23:27
6121,0.193888,0.282690,1.334550,4.42e-04,26768.49,75.35,50151424,N/A,2025-08-03 20:23:27
6122,0.138339,0.282690,1.334550,4.42e-04,26853.60,75.59,50159616,N/A,2025-08-03 20:23:27
6123,0.352247,0.282690,1.334550,4.42e-04,26819.72,75.49,50167808,N/A,2025-08-03 20:23:28
6124,0.183599,0.282690,1.334550,4.42e-04,26707.64,75.18,50176000,N/A,2025-08-03 20:23:28
6125,0.428143,0.282690,1.334550,4.42e-04,26684.16,75.11,50184192,N/A,2025-08-03 20:23:28
6126,0.199241,0.282690,1.334550,4.42e-04,26792.07,75.41,50192384,N/A,2025-08-03 20:23:29
6127,0.346134,0.282690,1.334550,4.42e-04,26771.74,75.36,50200576,N/A,2025-08-03 20:23:29
6128,0.198750,0.282690,1.334550,4.42e-04,26786.23,75.40,50208768,N/A,2025-08-03 20:23:29
6129,0.617214,0.282690,1.334550,4.42e-04,27116.50,76.33,50216960,N/A,2025-08-03 20:23:30
6130,0.441807,0.282690,1.334550,4.42e-04,26736.99,75.26,50225152,0.9108,2025-08-03 20:23:30
6131,0.172131,0.282690,1.334550,4.41e-04,26691.96,75.13,50233344,N/A,2025-08-03 20:23:30
6132,0.200083,0.282690,1.334550,4.41e-04,26680.49,75.10,50241536,N/A,2025-08-03 20:23:31
6133,0.167307,0.282690,1.334550,4.41e-04,26796.94,75.43,50249728,N/A,2025-08-03 20:23:31
6134,0.287172,0.282690,1.334550,4.41e-04,26804.12,75.45,50257920,N/A,2025-08-03 20:23:31
6135,0.365379,0.282690,1.334550,4.41e-04,26821.04,75.50,50266112,N/A,2025-08-03 20:23:32
6136,0.215355,0.282690,1.334550,4.41e-04,26711.62,75.19,50274304,N/A,2025-08-03 20:23:32
6137,0.237127,0.282690,1.334550,4.41e-04,26675.27,75.09,50282496,N/A,2025-08-03 20:23:32
6138,0.174215,0.282690,1.334550,4.41e-04,26795.23,75.42,50290688,N/A,2025-08-03 20:23:33
6139,0.169786,0.282690,1.334550,4.41e-04,27146.91,76.41,50298880,N/A,2025-08-03 20:23:33
6140,0.451348,0.282690,1.334550,4.41e-04,26759.79,75.32,50307072,0.3701,2025-08-03 20:23:33
6141,0.290751,0.282690,1.334550,4.41e-04,26811.90,75.47,50315264,N/A,2025-08-03 20:23:34
6142,0.191532,0.282690,1.334550,4.41e-04,26800.72,75.44,50323456,N/A,2025-08-03 20:23:34
6143,0.454354,0.282690,1.334550,4.41e-04,26710.72,75.19,50331648,N/A,2025-08-03 20:23:34
6144,0.188165,0.282690,1.334550,4.41e-04,26691.55,75.13,50339840,N/A,2025-08-03 20:23:35
6145,0.568330,0.282690,1.334550,4.41e-04,26754.64,75.31,50348032,N/A,2025-08-03 20:23:35
6146,0.239663,0.282690,1.334550,4.41e-04,26740.53,75.27,50356224,N/A,2025-08-03 20:23:35
6147,0.137838,0.282690,1.334550,4.41e-04,26664.95,75.06,50364416,N/A,2025-08-03 20:23:36
6148,0.190456,0.282690,1.334550,4.41e-04,26661.56,75.05,50372608,N/A,2025-08-03 20:23:36
6149,0.208496,0.282690,1.334550,4.41e-04,27083.95,76.24,50380800,N/A,2025-08-03 20:23:36
6150,0.419174,0.282690,1.334550,4.41e-04,26761.09,75.33,50388992,0.3878,2025-08-03 20:23:37
6151,0.225708,0.282690,1.334550,4.41e-04,26763.10,75.33,50397184,N/A,2025-08-03 20:23:37
6152,0.651806,0.282690,1.334550,4.41e-04,26848.05,75.57,50405376,N/A,2025-08-03 20:23:37
6153,0.208849,0.282690,1.334550,4.41e-04,26876.04,75.65,50413568,N/A,2025-08-03 20:23:38
6154,0.196341,0.282690,1.334550,4.41e-04,26791.43,75.41,50421760,N/A,2025-08-03 20:23:38
6155,0.420453,0.282690,1.334550,4.41e-04,26821.42,75.50,50429952,N/A,2025-08-03 20:23:38
6156,0.411671,0.282690,1.334550,4.41e-04,26877.34,75.65,50438144,N/A,2025-08-03 20:23:39
6157,0.256583,0.282690,1.334550,4.41e-04,26874.16,75.65,50446336,N/A,2025-08-03 20:23:39
6158,0.474531,0.282690,1.334550,4.41e-04,26784.30,75.39,50454528,N/A,2025-08-03 20:23:39
6159,0.392128,0.282690,1.334550,4.41e-04,27088.19,76.25,50462720,N/A,2025-08-03 20:23:40
6160,0.167946,0.282690,1.334550,4.41e-04,26862.47,75.61,50470912,0.6812,2025-08-03 20:23:40
6161,0.398451,0.282690,1.334550,4.41e-04,26743.98,75.28,50479104,N/A,2025-08-03 20:23:40
6162,0.301168,0.282690,1.334550,4.41e-04,26650.93,75.02,50487296,N/A,2025-08-03 20:23:41
6163,0.225154,0.282690,1.334550,4.41e-04,26803.29,75.45,50495488,N/A,2025-08-03 20:23:41
6164,0.690176,0.282690,1.334550,4.41e-04,26810.31,75.47,50503680,N/A,2025-08-03 20:23:41
6165,0.248462,0.282690,1.334550,4.41e-04,26822.39,75.50,50511872,N/A,2025-08-03 20:23:42
6166,0.126131,0.282690,1.334550,4.41e-04,26708.57,75.18,50520064,N/A,2025-08-03 20:23:42
6167,0.198135,0.282690,1.334550,4.41e-04,26912.77,75.75,50528256,N/A,2025-08-03 20:23:42
6168,0.100355,0.282690,1.334550,4.40e-04,26926.35,75.79,50536448,N/A,2025-08-03 20:23:43
6169,0.073761,0.282690,1.334550,4.40e-04,27124.11,76.35,50544640,N/A,2025-08-03 20:23:43
6170,0.414256,0.282690,1.334550,4.40e-04,26921.15,75.78,50552832,0.2312,2025-08-03 20:23:44
6171,0.187963,0.282690,1.334550,4.40e-04,26988.84,75.97,50561024,N/A,2025-08-03 20:23:44
6172,0.148738,0.282690,1.334550,4.40e-04,26981.43,75.95,50569216,N/A,2025-08-03 20:23:44
6173,0.147856,0.282690,1.334550,4.40e-04,26839.13,75.55,50577408,N/A,2025-08-03 20:23:45
6174,0.463701,0.282690,1.334550,4.40e-04,26845.80,75.57,50585600,N/A,2025-08-03 20:23:45
6175,0.289928,0.282690,1.334550,4.40e-04,26944.14,75.84,50593792,N/A,2025-08-03 20:23:45
6176,0.170811,0.282690,1.334550,4.40e-04,26852.94,75.59,50601984,N/A,2025-08-03 20:23:46
6177,0.120095,0.282690,1.334550,4.40e-04,26852.24,75.58,50610176,N/A,2025-08-03 20:23:46
6178,0.106004,0.282690,1.334550,4.40e-04,26757.52,75.32,50618368,N/A,2025-08-03 20:23:46
6179,0.167562,0.282690,1.334550,4.40e-04,27078.99,76.22,50626560,N/A,2025-08-03 20:23:47
6180,0.268941,0.282690,1.334550,4.40e-04,26874.76,75.65,50634752,0.4552,2025-08-03 20:23:47
6181,0.212231,0.282690,1.334550,4.40e-04,26873.63,75.64,50642944,N/A,2025-08-03 20:23:47
6182,0.230006,0.282690,1.334550,4.40e-04,27023.50,76.07,50651136,N/A,2025-08-03 20:23:48
6183,0.140430,0.282690,1.334550,4.40e-04,26923.29,75.78,50659328,N/A,2025-08-03 20:23:48
6184,0.105286,0.282690,1.334550,4.40e-04,26927.45,75.80,50667520,N/A,2025-08-03 20:23:48
6185,0.359331,0.282690,1.334550,4.40e-04,26866.56,75.62,50675712,N/A,2025-08-03 20:23:49
6186,0.320350,0.282690,1.334550,4.40e-04,26843.87,75.56,50683904,N/A,2025-08-03 20:23:49
6187,0.212597,0.282690,1.334550,4.40e-04,26976.29,75.93,50692096,N/A,2025-08-03 20:23:49
6188,0.397247,0.282690,1.334550,4.40e-04,26984.14,75.95,50700288,N/A,2025-08-03 20:23:50
6189,0.206127,0.282690,1.334550,4.40e-04,27039.81,76.11,50708480,N/A,2025-08-03 20:23:50
6190,0.558333,0.282690,1.334550,4.40e-04,26820.54,75.49,50716672,0.3835,2025-08-03 20:23:50
6191,0.189157,0.282690,1.334550,4.40e-04,26815.32,75.48,50724864,N/A,2025-08-03 20:23:51
6192,0.066370,0.282690,1.334550,4.40e-04,26783.11,75.39,50733056,N/A,2025-08-03 20:23:51
6193,0.312473,0.282690,1.334550,4.40e-04,26824.02,75.50,50741248,N/A,2025-08-03 20:23:51
6194,0.267856,0.282690,1.334550,4.40e-04,26861.93,75.61,50749440,N/A,2025-08-03 20:23:52
6195,0.128231,0.282690,1.334550,4.40e-04,26886.13,75.68,50757632,N/A,2025-08-03 20:23:52
6196,0.372945,0.282690,1.334550,4.40e-04,26852.26,75.58,50765824,N/A,2025-08-03 20:23:52
6197,0.192078,0.282690,1.334550,4.40e-04,26858.35,75.60,50774016,N/A,2025-08-03 20:23:53
6198,0.171055,0.282690,1.334550,4.40e-04,27025.66,76.07,50782208,N/A,2025-08-03 20:23:53
6199,0.390312,0.282690,1.334550,4.40e-04,27195.17,76.55,50790400,N/A,2025-08-03 20:23:53
6200,0.359686,0.282690,1.334550,4.40e-04,26855.11,75.59,50798592,0.6176,2025-08-03 20:23:54
6201,0.145213,0.282690,1.334550,4.40e-04,12389.64,34.87,50806784,N/A,2025-08-03 20:23:58
6202,0.190209,0.282690,1.334550,4.40e-04,12392.00,34.88,50814976,N/A,2025-08-03 20:23:58
6203,0.120913,0.282690,1.334550,4.40e-04,12396.18,34.89,50823168,N/A,2025-08-03 20:23:58
6204,0.139594,0.282690,1.334550,4.40e-04,12370.15,34.82,50831360,N/A,2025-08-03 20:23:59
6205,0.206223,0.282690,1.334550,4.39e-04,12377.24,34.84,50839552,N/A,2025-08-03 20:23:59
6206,0.301938,0.282690,1.334550,4.39e-04,12378.63,34.84,50847744,N/A,2025-08-03 20:23:59
6207,0.368575,0.282690,1.334550,4.39e-04,12376.85,34.84,50855936,N/A,2025-08-03 20:24:00
6208,0.177599,0.282690,1.334550,4.39e-04,12391.93,34.88,50864128,N/A,2025-08-03 20:24:00
6209,0.172027,0.282690,1.334550,4.39e-04,12455.41,35.06,50872320,N/A,2025-08-03 20:24:00
6210,0.412894,0.282690,1.334550,4.39e-04,26943.48,75.84,50880512,0.3801,2025-08-03 20:24:01
6211,0.408908,0.282690,1.334550,4.39e-04,26938.31,75.83,50888704,N/A,2025-08-03 20:24:01
6212,0.301940,0.282690,1.334550,4.39e-04,26924.71,75.79,50896896,N/A,2025-08-03 20:24:01
6213,0.093406,0.282690,1.334550,4.39e-04,26950.25,75.86,50905088,N/A,2025-08-03 20:24:02
6214,0.497449,0.282690,1.334550,4.39e-04,26961.91,75.89,50913280,N/A,2025-08-03 20:24:02
6215,0.112246,0.282690,1.334550,4.39e-04,26923.50,75.78,50921472,N/A,2025-08-03 20:24:02
6216,0.209331,0.282690,1.334550,4.39e-04,26927.80,75.80,50929664,N/A,2025-08-03 20:24:03
6217,0.175412,0.282690,1.334550,4.39e-04,26822.51,75.50,50937856,N/A,2025-08-03 20:24:03
6218,0.324377,0.282690,1.334550,4.39e-04,26825.51,75.51,50946048,N/A,2025-08-03 20:24:03
6219,0.116532,0.282690,1.334550,4.39e-04,27135.50,76.38,50954240,N/A,2025-08-03 20:24:04
6220,0.314576,0.282690,1.334550,4.39e-04,26728.66,75.24,50962432,0.3382,2025-08-03 20:24:04
6221,0.330143,0.282690,1.334550,4.39e-04,26738.23,75.26,50970624,N/A,2025-08-03 20:24:04
6222,0.155561,0.282690,1.334550,4.39e-04,26838.48,75.54,50978816,N/A,2025-08-03 20:24:05
6223,0.358422,0.282690,1.334550,4.39e-04,26805.64,75.45,50987008,N/A,2025-08-03 20:24:05
6224,0.172953,0.282690,1.334550,4.39e-04,26799.99,75.44,50995200,N/A,2025-08-03 20:24:05
6225,0.511427,0.282690,1.334550,4.39e-04,26660.27,75.04,51003392,N/A,2025-08-03 20:24:06
6226,0.106155,0.282690,1.334550,4.39e-04,26736.21,75.26,51011584,N/A,2025-08-03 20:24:06
6227,0.385847,0.282690,1.334550,4.39e-04,26731.95,75.24,51019776,N/A,2025-08-03 20:24:06
6228,0.295811,0.282690,1.334550,4.39e-04,26766.71,75.34,51027968,N/A,2025-08-03 20:24:07
6229,0.154684,0.282690,1.334550,4.39e-04,27058.49,76.16,51036160,N/A,2025-08-03 20:24:07
6230,0.150474,0.282690,1.334550,4.39e-04,26682.71,75.11,51044352,0.3607,2025-08-03 20:24:07
6231,0.235825,0.282690,1.334550,4.39e-04,26681.65,75.10,51052544,N/A,2025-08-03 20:24:08
6232,0.204425,0.282690,1.334550,4.39e-04,26626.89,74.95,51060736,N/A,2025-08-03 20:24:08
6233,0.117097,0.282690,1.334550,4.39e-04,26634.65,74.97,51068928,N/A,2025-08-03 20:24:08
6234,0.409557,0.282690,1.334550,4.39e-04,26766.48,75.34,51077120,N/A,2025-08-03 20:24:09
6235,0.235915,0.282690,1.334550,4.39e-04,26784.58,75.39,51085312,N/A,2025-08-03 20:24:09
6236,0.382289,0.282690,1.334550,4.39e-04,26700.75,75.16,51093504,N/A,2025-08-03 20:24:09
6237,0.208701,0.282690,1.334550,4.39e-04,26700.14,75.16,51101696,N/A,2025-08-03 20:24:10
6238,0.292054,0.282690,1.334550,4.39e-04,26786.23,75.40,51109888,N/A,2025-08-03 20:24:10
6239,0.209238,0.282690,1.334550,4.39e-04,27148.53,76.42,51118080,N/A,2025-08-03 20:24:10
6240,0.234182,0.282690,1.334550,4.39e-04,26654.85,75.03,51126272,0.4610,2025-08-03 20:24:11
6241,0.400630,0.282690,1.334550,4.38e-04,26700.74,75.16,51134464,N/A,2025-08-03 20:24:11
6242,0.264717,0.282690,1.334550,4.38e-04,26714.00,75.19,51142656,N/A,2025-08-03 20:24:11
6243,0.155718,0.282690,1.334550,4.38e-04,26599.89,74.87,51150848,N/A,2025-08-03 20:24:12
6244,0.312727,0.282690,1.334550,4.38e-04,26534.50,74.69,51159040,N/A,2025-08-03 20:24:12
6245,0.197375,0.282690,1.334550,4.38e-04,26776.83,75.37,51167232,N/A,2025-08-03 20:24:12
6246,0.143895,0.282690,1.334550,4.38e-04,26888.86,75.69,51175424,N/A,2025-08-03 20:24:13
6247,0.298819,0.282690,1.334550,4.38e-04,26758.54,75.32,51183616,N/A,2025-08-03 20:24:13
6248,0.175310,0.282690,1.334550,4.38e-04,26667.17,75.06,51191808,N/A,2025-08-03 20:24:13
6249,0.128750,0.282690,1.334550,4.38e-04,27141.67,76.40,51200000,N/A,2025-08-03 20:24:14
6250,0.560046,0.282690,1.334550,4.38e-04,26955.68,75.87,51208192,0.4822,2025-08-03 20:24:14
6251,0.267507,0.282690,1.334550,4.38e-04,26887.61,75.68,51216384,N/A,2025-08-03 20:24:15
6252,0.276465,0.282690,1.334550,4.38e-04,27009.79,76.03,51224576,N/A,2025-08-03 20:24:15
6253,0.483772,0.282690,1.334550,4.38e-04,27075.52,76.21,51232768,N/A,2025-08-03 20:24:15
6254,0.461746,0.282690,1.334550,4.38e-04,26923.24,75.78,51240960,N/A,2025-08-03 20:24:16
6255,0.255033,0.282690,1.334550,4.38e-04,26718.59,75.21,51249152,N/A,2025-08-03 20:24:16
6256,0.093816,0.282690,1.334550,4.38e-04,26821.81,75.50,51257344,N/A,2025-08-03 20:24:16
6257,0.215980,0.282690,1.334550,4.38e-04,26943.29,75.84,51265536,N/A,2025-08-03 20:24:17
6258,0.488445,0.282690,1.334550,4.38e-04,26951.78,75.86,51273728,N/A,2025-08-03 20:24:17
6259,0.188758,0.282690,1.334550,4.38e-04,27026.68,76.07,51281920,N/A,2025-08-03 20:24:17
6260,0.491536,0.282690,1.334550,4.38e-04,26887.79,75.68,51290112,0.4230,2025-08-03 20:24:18
6261,0.293747,0.282690,1.334550,4.38e-04,26885.97,75.68,51298304,N/A,2025-08-03 20:24:18
6262,0.229998,0.282690,1.334550,4.38e-04,26822.11,75.50,51306496,N/A,2025-08-03 20:24:18
6263,0.369339,0.282690,1.334550,4.38e-04,26862.94,75.61,51314688,N/A,2025-08-03 20:24:19
6264,0.216361,0.282690,1.334550,4.38e-04,26957.62,75.88,51322880,N/A,2025-08-03 20:24:19
6265,0.125147,0.282690,1.334550,4.38e-04,26993.51,75.98,51331072,N/A,2025-08-03 20:24:19
6266,0.266801,0.282690,1.334550,4.38e-04,26968.55,75.91,51339264,N/A,2025-08-03 20:24:20
6267,0.278337,0.282690,1.334550,4.38e-04,26885.30,75.68,51347456,N/A,2025-08-03 20:24:20
6268,0.243885,0.282690,1.334550,4.38e-04,27009.06,76.02,51355648,N/A,2025-08-03 20:24:20
6269,0.451995,0.282690,1.334550,4.38e-04,27162.72,76.46,51363840,N/A,2025-08-03 20:24:21
6270,0.275625,0.282690,1.334550,4.38e-04,26844.50,75.56,51372032,0.6360,2025-08-03 20:24:21
6271,0.147559,0.282690,1.334550,4.38e-04,26883.22,75.67,51380224,N/A,2025-08-03 20:24:21
6272,0.227415,0.282690,1.334550,4.38e-04,26867.92,75.63,51388416,N/A,2025-08-03 20:24:22
6273,0.277404,0.282690,1.334550,4.38e-04,26868.39,75.63,51396608,N/A,2025-08-03 20:24:22
6274,0.177196,0.282690,1.334550,4.38e-04,26761.54,75.33,51404800,N/A,2025-08-03 20:24:22
6275,0.593773,0.282690,1.334550,4.38e-04,26751.18,75.30,51412992,N/A,2025-08-03 20:24:23
6276,0.125048,0.282690,1.334550,4.38e-04,26845.40,75.56,51421184,N/A,2025-08-03 20:24:23
6277,0.452868,0.282690,1.334550,4.37e-04,26833.72,75.53,51429376,N/A,2025-08-03 20:24:23
6278,0.254869,0.282690,1.334550,4.37e-04,26728.56,75.24,51437568,N/A,2025-08-03 20:24:24
6279,0.349493,0.282690,1.334550,4.37e-04,27035.21,76.10,51445760,N/A,2025-08-03 20:24:24
6280,0.155616,0.282690,1.334550,4.37e-04,26820.23,75.49,51453952,1.4672,2025-08-03 20:24:24
6281,0.509095,0.282690,1.334550,4.37e-04,26690.65,75.13,51462144,N/A,2025-08-03 20:24:25
6282,0.131100,0.282690,1.334550,4.37e-04,26689.36,75.12,51470336,N/A,2025-08-03 20:24:25
6283,0.495459,0.282690,1.334550,4.37e-04,26798.97,75.43,51478528,N/A,2025-08-03 20:24:25
6284,0.301515,0.282690,1.334550,4.37e-04,26791.22,75.41,51486720,N/A,2025-08-03 20:24:26
6285,0.359773,0.282690,1.334550,4.37e-04,26777.68,75.37,51494912,N/A,2025-08-03 20:24:26
6286,0.247438,0.282690,1.334550,4.37e-04,26775.16,75.37,51503104,N/A,2025-08-03 20:24:26
6287,0.562917,0.282690,1.334550,4.37e-04,26968.39,75.91,51511296,N/A,2025-08-03 20:24:27
6288,0.326179,0.282690,1.334550,4.37e-04,26984.50,75.96,51519488,N/A,2025-08-03 20:24:27
6289,0.133047,0.282690,1.334550,4.37e-04,27193.83,76.54,51527680,N/A,2025-08-03 20:24:27
6290,0.398329,0.282690,1.334550,4.37e-04,26908.45,75.74,51535872,0.4696,2025-08-03 20:24:28
6291,0.486061,0.282690,1.334550,4.37e-04,26920.50,75.78,51544064,N/A,2025-08-03 20:24:28
6292,0.283264,0.282690,1.334550,4.37e-04,26887.45,75.68,51552256,N/A,2025-08-03 20:24:28
6293,0.308240,0.282690,1.334550,4.37e-04,26856.18,75.59,51560448,N/A,2025-08-03 20:24:29
6294,0.068340,0.282690,1.334550,4.37e-04,26823.82,75.50,51568640,N/A,2025-08-03 20:24:29
6295,0.201113,0.282690,1.334550,4.37e-04,26843.24,75.56,51576832,N/A,2025-08-03 20:24:29
6296,0.275319,0.282690,1.334550,4.37e-04,26810.42,75.47,51585024,N/A,2025-08-03 20:24:30
6297,0.379136,0.282690,1.334550,4.37e-04,26690.29,75.13,51593216,N/A,2025-08-03 20:24:30
6298,0.331040,0.282690,1.334550,4.37e-04,26704.64,75.17,51601408,N/A,2025-08-03 20:24:30
6299,0.239321,0.282690,1.334550,4.37e-04,27093.52,76.26,51609600,N/A,2025-08-03 20:24:31
6300,0.399328,0.282690,1.334550,4.37e-04,26714.57,75.20,51617792,0.8378,2025-08-03 20:24:31
6301,0.183366,0.282690,1.334550,4.37e-04,11633.63,32.75,51625984,N/A,2025-08-03 20:24:35
6302,0.498585,0.282690,1.334550,4.37e-04,11650.48,32.79,51634176,N/A,2025-08-03 20:24:36
6303,0.416158,0.282690,1.334550,4.37e-04,11659.10,32.82,51642368,N/A,2025-08-03 20:24:36
6304,0.236520,0.282690,1.334550,4.37e-04,11653.87,32.80,51650560,N/A,2025-08-03 20:24:36
6305,0.487338,0.282690,1.334550,4.37e-04,11634.46,32.75,51658752,N/A,2025-08-03 20:24:37
6306,0.352916,0.282690,1.334550,4.37e-04,11655.70,32.81,51666944,N/A,2025-08-03 20:24:37
6307,0.396585,0.282690,1.334550,4.37e-04,11654.38,32.80,51675136,N/A,2025-08-03 20:24:37
6308,0.422965,0.282690,1.334550,4.37e-04,11660.73,32.82,51683328,N/A,2025-08-03 20:24:38
6309,0.133025,0.282690,1.334550,4.37e-04,11731.80,33.02,51691520,N/A,2025-08-03 20:24:38
6310,0.085254,0.282690,1.334550,4.37e-04,26753.20,75.30,51699712,0.4059,2025-08-03 20:24:39
6311,0.354381,0.282690,1.334550,4.37e-04,26747.88,75.29,51707904,N/A,2025-08-03 20:24:39
6312,0.166996,0.282690,1.334550,4.37e-04,26709.98,75.18,51716096,N/A,2025-08-03 20:24:39
6313,0.190995,0.282690,1.334550,4.36e-04,26673.10,75.08,51724288,N/A,2025-08-03 20:24:40
6314,0.252517,0.282690,1.334550,4.36e-04,26782.69,75.39,51732480,N/A,2025-08-03 20:24:40
6315,0.127041,0.282690,1.334550,4.36e-04,26781.64,75.38,51740672,N/A,2025-08-03 20:24:40
6316,0.426317,0.282690,1.334550,4.36e-04,26794.00,75.42,51748864,N/A,2025-08-03 20:24:41
6317,0.487334,0.282690,1.334550,4.36e-04,26685.35,75.11,51757056,N/A,2025-08-03 20:24:41
6318,0.401836,0.282690,1.334550,4.36e-04,26665.08,75.06,51765248,N/A,2025-08-03 20:24:41
6319,0.340545,0.282690,1.334550,4.36e-04,27165.51,76.47,51773440,N/A,2025-08-03 20:24:42
6320,0.736378,0.282690,1.334550,4.36e-04,26918.27,75.77,51781632,0.4942,2025-08-03 20:24:42
6321,0.405495,0.282690,1.334550,4.36e-04,26921.73,75.78,51789824,N/A,2025-08-03 20:24:42
6322,0.294082,0.282690,1.334550,4.36e-04,26997.61,75.99,51798016,N/A,2025-08-03 20:24:43
6323,0.332552,0.282690,1.334550,4.36e-04,27013.89,76.04,51806208,N/A,2025-08-03 20:24:43
6324,0.289823,0.282690,1.334550,4.36e-04,26872.69,75.64,51814400,N/A,2025-08-03 20:24:43
6325,0.144600,0.282690,1.334550,4.36e-04,26861.70,75.61,51822592,N/A,2025-08-03 20:24:44
6326,0.218801,0.282690,1.334550,4.36e-04,26943.25,75.84,51830784,N/A,2025-08-03 20:24:44
6327,0.261184,0.282690,1.334550,4.36e-04,26952.62,75.87,51838976,N/A,2025-08-03 20:24:44
6328,0.455882,0.282690,1.334550,4.36e-04,26854.84,75.59,51847168,N/A,2025-08-03 20:24:45
6329,0.146100,0.282690,1.334550,4.36e-04,27047.87,76.13,51855360,N/A,2025-08-03 20:24:45
6330,0.219769,0.282690,1.334550,4.36e-04,26745.76,75.28,51863552,0.3256,2025-08-03 20:24:45
6331,0.222763,0.282690,1.334550,4.36e-04,26626.24,74.95,51871744,N/A,2025-08-03 20:24:46
6332,0.100988,0.282690,1.334550,4.36e-04,26599.41,74.87,51879936,N/A,2025-08-03 20:24:46
6333,0.194311,0.282690,1.334550,4.36e-04,26729.10,75.24,51888128,N/A,2025-08-03 20:24:46
6334,0.358590,0.282690,1.334550,4.36e-04,26728.41,75.23,51896320,N/A,2025-08-03 20:24:47
6335,0.376209,0.282690,1.334550,4.36e-04,26751.12,75.30,51904512,N/A,2025-08-03 20:24:47
6336,0.418604,0.282690,1.334550,4.36e-04,26646.71,75.00,51912704,N/A,2025-08-03 20:24:47
6337,0.110494,0.282690,1.334550,4.36e-04,26761.80,75.33,51920896,N/A,2025-08-03 20:24:48
6338,0.427906,0.282690,1.334550,4.36e-04,26790.81,75.41,51929088,N/A,2025-08-03 20:24:48
6339,0.182024,0.282690,1.334550,4.36e-04,27088.79,76.25,51937280,N/A,2025-08-03 20:24:48
6340,0.243721,0.282690,1.334550,4.36e-04,26916.76,75.77,51945472,0.4934,2025-08-03 20:24:49
6341,0.344800,0.282690,1.334550,4.36e-04,26924.47,75.79,51953664,N/A,2025-08-03 20:24:49
6342,0.177709,0.282690,1.334550,4.36e-04,26938.92,75.83,51961856,N/A,2025-08-03 20:24:49
6343,0.369169,0.282690,1.334550,4.36e-04,26892.84,75.70,51970048,N/A,2025-08-03 20:24:50
6344,0.144643,0.282690,1.334550,4.36e-04,26864.76,75.62,51978240,N/A,2025-08-03 20:24:50
6345,0.359219,0.282690,1.334550,4.36e-04,26936.76,75.82,51986432,N/A,2025-08-03 20:24:50
6346,0.251038,0.282690,1.334550,4.36e-04,26935.21,75.82,51994624,N/A,2025-08-03 20:24:51
6347,0.324704,0.282690,1.334550,4.36e-04,26892.12,75.70,52002816,N/A,2025-08-03 20:24:51
6348,0.194696,0.282690,1.334550,4.35e-04,26898.92,75.71,52011008,N/A,2025-08-03 20:24:51
6349,0.318350,0.282690,1.334550,4.35e-04,27184.18,76.52,52019200,N/A,2025-08-03 20:24:52
6350,0.173872,0.282690,1.334550,4.35e-04,26886.00,75.68,52027392,0.4977,2025-08-03 20:24:52
6351,0.734729,0.282690,1.334550,4.35e-04,26831.19,75.52,52035584,N/A,2025-08-03 20:24:52
6352,0.274222,0.282690,1.334550,4.35e-04,26881.19,75.66,52043776,N/A,2025-08-03 20:24:53
6353,0.235858,0.282690,1.334550,4.35e-04,26906.44,75.74,52051968,N/A,2025-08-03 20:24:53
6354,0.289782,0.282690,1.334550,4.35e-04,26785.67,75.40,52060160,N/A,2025-08-03 20:24:53
6355,0.268812,0.282690,1.334550,4.35e-04,26791.85,75.41,52068352,N/A,2025-08-03 20:24:54
6356,0.162279,0.282690,1.334550,4.35e-04,26836.04,75.54,52076544,N/A,2025-08-03 20:24:54
6357,0.368011,0.282690,1.334550,4.35e-04,26849.67,75.58,52084736,N/A,2025-08-03 20:24:54
6358,0.130379,0.282690,1.334550,4.35e-04,26917.22,75.77,52092928,N/A,2025-08-03 20:24:55
6359,0.501742,0.282690,1.334550,4.35e-04,27083.28,76.23,52101120,N/A,2025-08-03 20:24:55
